Urbanization_level,Age,Self_efficacy,Inservice_training,Digital_activity,Gender,Information_skills,Teacher_type
3,46, , ,0.5,0,1.18055555555556,1
3,52,0.2,0,0.475,0,1.18055555555556,1
3,56, , ,0.475,0,1.18055555555556,1
1,41, , ,0.425,1,1.18055555555556,1
3,41, , ,0.35,1,1.18055555555556,1
3,35,0.2,0,0.475,0,1.18055555555556,1
2,37, , ,0.45,0,1.18055555555556,1
3,54, , ,0.475,0,1.18611111111111,1
3,53,0.6,0.2,0.375,0,1.18611111111111,1
3,57,0.2,0,0.525,0,1.1875,1
3,47,0.4,0,0.175,0,1.1875,1
3,57, , ,0.55,0,1.19305555555556,1
3,53,0.8,0.2,0.45,1,1.19444444444444,1
1,36, , ,0.55,0,1.19444444444444,1
3,36, , ,0.5,1,1.19444444444444,1
3,40, , ,0.45,0,1.19444444444444,1
1,60, , ,0.35,0,1.19444444444444,1
2,55, , ,0.55,0,1.19444444444444,1
2,52,0.4,0.2,0.575,0,1.2,1
3,53,1,0.2,0.45,0,1.20138888888889,1
2,54, , ,0.3,0,1.20138888888889,1
1,27, , , ,0,1.20138888888889,1
3,45,1,0.8,0.625,0,1.20138888888889,1
3,52,0.8,0.8,0.55,0,1.20138888888889,1
1,50, , ,0.525,0,1.20694444444444,1
1,57,1,0.8,0.6,1,1.20694444444444,1
3,63, , ,0.4,0,1.20833333333333,1
1,43, , ,0.45,0,1.20833333333333,1
2,46,1,1,0.45,0,1.20833333333333,1
2,35, , ,0.5,0,1.20833333333333,1
1,62, , ,0.425,0,1.21388888888889,1
2,44,0,0,0.35,0,1.21388888888889,1
3,27,0.2,0,0.7,0,1.21527777777778,1
3,60, , ,0.35,1,1.21527777777778,1
3,48, , ,0.575,0,1.22222222222222,1
2,42,0.8,0.6,0.425,0,1.22222222222222,1
3,40,1,0,0.425,1,1.22222222222222,1
2,33,0.6,0,0.525,0,1.22222222222222,1
3,46,0.6,0,0.375,0,1.22222222222222,1
2,61, , ,0.35,1,1.22222222222222,1
3,40, , ,0.475,1,1.22222222222222,1
1,51,0.4,0.4,0.425,0,1.22777777777778,1
3,40,1,0,0.475,0,1.23611111111111,1
3,32, , ,0.5,0,1.23611111111111,1
3,39, , ,0.45,0,1.23611111111111,1
3,47,1,1,0.45,1,1.23611111111111,1
3,53,0,0,0.225,0,1.24166666666667,1
1,44, , ,0.325,0,1.24166666666667,1
3,56, , ,0.45,0,1.24861111111111,1
3,41,1,0.8,0.5,0,1.24861111111111,1
2,61,1,1,0.475,1,1.24861111111111,1
1,57,0.8,0.4,0.475,0,1.25,1
3,32,0,0,0.4,0,1.25,1
2,45,0,0,0.4,0,1.25,1
3,43,1,1,0.475,1,1.25,1
3,30, , ,0.475,0,1.25,1
3,52, , ,0.425,0,1.25,1
2,60, , ,0.55,1,1.25,1
3,41, , ,0.4,0,1.25,1
3,30,1,0.8,0.425,1,1.25,1
1,61, , ,0.4,0,1.25555555555556,1
3,47, , ,0.7,0,1.25694444444444,1
2,52, , ,0.275,0,1.25694444444444,1
3,46,0.8,0.2,0.575,1,1.25694444444444,1
3,38,0.6,0.6,0.7,0,1.25694444444444,1
2,50, , ,0.375,0,1.25972222222222,1
3,33, , ,0.375,0,1.26388888888889,1
3,39, , ,0.5,0,1.26388888888889,1
2,48,0.8,0,0.475,0,1.26388888888889,1
1,51,0.8, ,0.55,0,1.26388888888889,1
3,46,0.4,0.2,0.375,0,1.26388888888889,1
2,50,1, , ,0,1.26388888888889,1
3,40, , ,0.625,0,1.26944444444444,1
1,28,0.4,0,0.525,0,1.27083333333333,1
3,54,0.4,0,0.35,0,1.27638888888889,1
3,43, , ,0.425,0,1.27638888888889,1
3,30,0.2,0,0.45,0,1.27638888888889,1
1,50, , ,0.55,0,1.27777777777778,1
3,42,1,1,0.5,0,1.27777777777778,1
3,31,1,1,0.325,0,1.27777777777778,1
2,56,1,1,0.375,0,1.28333333333333,1
3,46,0.6,0.4,0.45,0,1.28333333333333,1
3,36,1,0.6,0.475,0,1.28472222222222,1
2,40, , ,0.475,0,1.28472222222222,1
3,35,0,0,0.45,0,1.29166666666667,1
2,39,0.4,0.2,0.5,0,1.29166666666667,1
3,32, , ,0.5,0,1.29166666666667,1
3,35, , ,0.45,0,1.29166666666667,1
3,51,0.6,0,0.475,0,1.29166666666667,1
2,46, , ,0.6,0,1.29166666666667,1
2,55,1,0.4,0.55,0,1.29722222222222,1
3,63,0.4,0.4,0.55,0,1.29722222222222,1
3,53,0,0,0.55,0,1.29722222222222,1
3,39, , ,0.55,1,1.29861111111111,1
3,53,0.4,0,0.45,1,1.29861111111111,1
2,41, , ,0.525,0,1.29861111111111,1
2,54,0.2,0,0.425,0,1.30277777777778,1
3,37,0.6,0.4,0.55,1,1.30416666666667,1
1,52,0,0,0.3,1,1.30416666666667,1
1,51,0,0,0.4,0,1.30555555555556,1
3,45, , ,0.375,0,1.30555555555556,1
1,49,0,0,0.475,0,1.30555555555556,1
3,38, , ,0.45,0,1.30555555555556,1
3,44, , ,0.55,1,1.30555555555556,1
3,34,1,0.6,0.575,0,1.30555555555556,1
3,48,1,1,0.65,1,1.30555555555556,1
1,29, , ,0.6,1,1.30555555555556,1
3,35,1,1,0.5,1,1.31111111111111,1
2,42,0,0,0.325,0,1.3125,1
3,38, , ,0.45,0,1.3125,1
3,41,0.2,0.2,0.5,0,1.3125,1
1,43,0.2,0.2,0.575,0,1.3125,1
3,54, , ,0.425,0,1.3125,1
3,53, , ,0.275,1,1.3125,1
2,39,0.6,0,0.425,1,1.31666666666667,1
2,49, , ,0.55,0,1.31944444444444,1
3,52,1,1,0.55,0,1.31944444444444,1
3,29, , ,0.7,0,1.31944444444444,1
1,49, , ,0.375,0,1.31944444444444,1
3,43, , ,0.375,0,1.31944444444444,1
2,50, , ,0.475,0,1.31944444444444,1
3,52,0.4,0,0.425,0,1.31944444444444,1
2,43,0.6,0.2,0.5,1,1.31944444444444,1
3,47,0.8,0,0.55,0,1.31944444444444,1
3,49, ,1,0.55,0,1.325,1
3,33, , ,0.45,0,1.325,1
3,31, , ,0.575,0,1.325,1
3,52,0.6,0.6,0.5,0,1.32638888888889,1
3,36, , ,0.525,0,1.32638888888889,1
3,57, , ,0.35,0,1.32638888888889,1
2,48, , ,0.45,1,1.32638888888889,1
3,43, , ,0.45,0,1.33333333333333,1
3,53, , ,0.375,0,1.33333333333333,1
2,59,0.6,0.2,0.425,0,1.33333333333333,1
2,40, , ,0.45,0,1.33333333333333,1
3,42,1,1,0.4,1,1.33333333333333,1
3,31,0.2,0,0.4,0,1.33333333333333,1
3,39,1,1,0.525,0,1.33333333333333,1
1,35, , ,0.45,1,1.33888888888889,1
3,41,1,0.6,0.575,1,1.33888888888889,1
2,37,1,0.4,0.5,0,1.34027777777778,1
3,39, , ,0.5,0,1.34027777777778,1
3,42,1,0.8,0.475,0,1.34722222222222,1
3,48,0,0,0.45,0,1.34722222222222,1
3,40, , ,0.475,0,1.34722222222222,1
2,58,0.8,0.2,0.475,0,1.34722222222222,1
2,54,1,1,0.575,1,1.34722222222222,1
3,37,0.8,0.6,0.425,0,1.34722222222222,1
3,36, , ,0.475,0,1.34722222222222,1
3,55,0.6,0.2,0.575,0,1.35416666666667,1
3,33,0,0,0.375,1,1.35416666666667,1
2,43, , ,0.55,0,1.35416666666667,1
1,39,1,1,0.6,0,1.35833333333333,1
3,40,0.6,0.6,0.5,0,1.35972222222222,1
3,49,0.4,0.2,0.525,0,1.36111111111111,1
3,42,1,0,0.475,0,1.36111111111111,1
3,55,0.4,0,0.4,0,1.36111111111111,1
3,48,0.6,0,0.425,0,1.36111111111111,1
3,33, , ,0.45,0,1.36111111111111,1
3,43,0.4,0.2,0.4,0,1.36111111111111,1
3,43,0.4, ,0.525,0,1.36111111111111,1
3,41,1,1,0.6,1,1.36111111111111,1
2,55, , ,0.625,0,1.36388888888889,1
3,48, , ,0.525,0,1.36666666666667,1
3,58,1,1,0.325,1,1.36666666666667,1
1,44, , ,0.525,0,1.36666666666667,1
3,56,1,0.8,0.475,1,1.36666666666667,1
1,38,1,1,0.625,1,1.36666666666667,1
1,55, , ,0.675,0,1.36805555555556,1
3,32, , ,0.425,0,1.36805555555556,1
3,37,0.6,0.2,0.675,0,1.36805555555556,1
3,36, , ,0.525,1,1.36805555555556,1
2,53, , ,0.625,0,1.37361111111111,1
3,42, , ,0.425,0,1.375,1
3,38,0.6,0.4,0.525,0,1.375,1
3,37, , ,0.45,0,1.375,1
3,38,1,0.8,0.575,0,1.375,1
2,41,0.6,0.2,0.45,0,1.375,1
2,38,0.2,0,0.525,0,1.375,1
3,44, , ,0.4,0,1.375,1
3,53, , ,0.475,0,1.375,1
1,60, , ,0.7,1,1.38055555555556,1
3,58,0,0,0.45,1,1.38055555555556,1
3,39, , ,0.45,0,1.38055555555556,1
1,40, , ,0.425,0,1.38194444444444,1
3,42, , ,0.525,0,1.38194444444444,1
3,36,1,1,0.475,0,1.38194444444444,1
3,59,0.8,0.6,0.475,0,1.38194444444444,1
2,42, , ,0.375,0,1.3875,1
3,29, , ,0.425,0,1.38888888888889,1
3,51, , ,0.45,0,1.38888888888889,1
3,33,0.6,0,0.525,0,1.38888888888889,1
3,51,0.8,0,0.275,0,1.38888888888889,1
3,62, , ,0.5,0,1.38888888888889,1
1,51,0.8,0.4,0.425,1,1.38888888888889,1
2,35,0.4,0.4,0.575,0,1.38888888888889,1
3,54, , ,0.55,0,1.38888888888889,1
3,49,0.6,0,0.5,0,1.38888888888889,1
3,43,0.8,0.6,0.4,0,1.38888888888889,1
3,41, , ,0.45,0,1.38888888888889,1
2,49,1,0.6,0.375,0,1.39166666666667,1
3,44,0.6,0,0.55,0,1.39444444444444,1
1,54, , ,0.375,0,1.39583333333333,1
2,41, , ,0.55,0,1.39583333333333,1
3,45,0.2,0,0.475,0,1.39583333333333,1
2,44,1,1,0.45,0,1.39583333333333,1
3,55,0.6,0.2,0.5,0,1.39583333333333,1
3,41,0.4,0.2,0.5,0,1.39583333333333,1
3,44,0.2,0.2,0.5,0,1.40277777777778,1
3,37,0.8,0.4,0.575,0,1.40277777777778,1
3,29,0.4,0.2,0.475,0,1.40277777777778,1
1,54,0.8,0,0.625,0,1.40277777777778,1
3,41, , ,0.5,0,1.40277777777778,1
3,44, , ,0.45,1,1.40277777777778,1
3,41,1,1,0.575,0,1.40277777777778,1
1,42, , ,0.5,0,1.40277777777778,1
3,30,1,1,0.475,0,1.40277777777778,1
3,50,0.4,0,0.525,0,1.40277777777778,1
3,62, , ,0.5,0,1.40833333333333,1
3,48,0.8,0.2,0.55,0,1.40833333333333,1
3,44,0.4,0.4,0.6,0,1.40972222222222,1
3,30,0.6,0.2,0.45,0,1.40972222222222,1
3,46, , ,0.5,0,1.40972222222222,1
3,48, , ,0.45,0,1.40972222222222,1
2,29,1,0,0.475,0,1.41388888888889,1
3,45,1,0.6,0.425,0,1.41666666666667,1
2,64,1,0.8,0.45,0,1.41666666666667,1
3,43,1,1,0.65,0,1.41666666666667,1
3,33,0.8,0.4,0.725,1,1.41666666666667,1
1,35,1,1,0.425,1,1.41666666666667,1
1,46,0,0.2,0.425,0,1.42222222222222,1
2,50, , ,0.4,0,1.42222222222222,1
2,36,0.8,0.4,0.6,0,1.42361111111111,1
3,30, , ,0.575,0,1.42361111111111,1
3,48, , ,0.4,1,1.42361111111111,1
3,39,1,0.4,0.475,1,1.42361111111111,1
2,42, , ,0.55,0,1.42361111111111,1
3,39, , ,0.4,0,1.43055555555556,1
1,38,0.8,0.6,0.6,0,1.43055555555556,1
3,56,0.2,0.2,0.55,1,1.43055555555556,1
3,43,1,0,0.5,0,1.43055555555556,1
3,48,0.6,0.6,0.55,0,1.43055555555556,1
3,33,1,0.8,0.5,0,1.43055555555556,1
1,40, , ,0.425,1,1.43055555555556,1
3,58,0.8,0,0.325,0,1.43055555555556,1
1,48,1,0.8,0.5,0,1.43055555555556,1
3,62,0,0,0.55,0,1.43611111111111,1
2,51,0.8,0.6,0.425,0,1.4375,1
3,41,1,1,0.45,1,1.4375,1
3,39, , ,0.525,0,1.44305555555556,1
1,63,1,1,0.5,0,1.44444444444444,1
3,33,0.8,0,0.45,0,1.44444444444444,1
2,37,0.4,0.4,0.525,0,1.44444444444444,1
3,37,1,1,0.5,0,1.44444444444444,1
3,43,1,1,0.475,1,1.44444444444444,1
1,33, , ,0.425,0,1.44444444444444,1
1,51, , ,0.425,0,1.44444444444444,1
3,55,1,1,0.325,0,1.44444444444444,1
1,29, , ,0.45,0,1.44444444444444,1
3,29,1,0,0.65,1,1.44444444444444,1
3,60, , ,0.6,1,1.44444444444444,1
3,49, , ,0.55,0,1.44444444444444,1
3,37,0.8,0.4,0.5,0,1.44444444444444,1
1,49,0.6,0.6,0.5,0,1.44444444444444,1
3,49, , ,0.575,1,1.45,1
3,35,1,1,0.55,0,1.45138888888889,1
1,39,1,1,0.425,1,1.45138888888889,1
3,30, , ,0.45,0,1.45138888888889,1
3,34,0.8,0.6,0.55,1,1.45833333333333,1
3,41, , ,0.475,0,1.45833333333333,1
3,52, , ,0.4,1,1.45833333333333,1
3,32, , ,0.65,1,1.45833333333333,1
3,54, , ,0.475,0,1.45833333333333,1
3,30,1,0.8,0.625,1,1.45833333333333,1
2,55,0.4,0,0.475,0,1.46388888888889,1
3,44,0.6,0.2,0.475,1,1.46388888888889,1
1,38, , ,0.425,0,1.46388888888889,1
3,34,1,0.6,0.625,1,1.46388888888889,1
3,37,0.8,0,0.525,0,1.46527777777778,1
3,50,0.2,0.2,0.45,0,1.46527777777778,1
3,39, , ,0.55,1,1.46527777777778,1
3,57,0.6,0,0.55,1,1.46527777777778,1
1,46,0.8,0.2,0.525,0,1.47083333333333,1
3,47, , ,0.475,0,1.47222222222222,1
1,39,0.8,0.6,0.375,0,1.47222222222222,1
1,46, , ,0.55,0,1.47222222222222,1
3,33,0.6,0.2,0.475,0,1.47222222222222,1
3,52,0.2,0,0.625,0,1.47222222222222,1
3,45,0.8,0.6,0.525,0,1.47222222222222,1
3,28, , ,0.475,1,1.47222222222222,1
1,39,1,0,0.575,0,1.47222222222222,1
3,30,0.8,0.8,0.5,1,1.47222222222222,1
1,53,0.8,0.2,0.45,0,1.47777777777778,1
3,44,1, ,0.525,0,1.47916666666667,1
3,29,1,0,0.575,0,1.47916666666667,1
3,48,1,1,0.575,0,1.47916666666667,1
3,46,0.4,0.4,0.45,0,1.48611111111111,1
3,36, , ,0.475,1,1.48611111111111,1
2,58,0.6,0.2,0.6,1,1.48611111111111,1
2,44,1,0.8,0.425,1,1.48611111111111,1
3,47, , ,0.5,0,1.49166666666667,1
3,28,0.8,0.4,0.475,0,1.49305555555556,1
3,45,0.2,0,0.425,0,1.49861111111111,1
3,40,1,1,0.45,0,1.5,1
2,53,0,0,0.525,0,1.5,1
3,33, , ,0.475,1,1.5,1
3,50, , ,0.7,0,1.5,1
1,27, , ,0.475,0,1.5,1
3,40, , ,0.525,0,1.5,1
3,30, , ,0.55,0,1.5,1
1,36, , ,0.6,1,1.5,1
3,36,1,0.2,0.425,0,1.5,1
3,53,1,1,0.225,0,1.5,1
3,26, , ,0.7,0,1.5,1
2,49,0.8,0,0.5,1,1.5,1
3,32, , ,0.375,0,1.50694444444444,1
1,39,0.6,0.6,0.45,0,1.50694444444444,1
3,40,0.8,0.4,0.575,0,1.50694444444444,1
3,32,0.8,0.6,0.4,0,1.50694444444444,1
3,41, , ,0.45,0,1.50694444444444,1
1,47, , ,0.675,1,1.5125,1
3,57,0.4,0.2,0.625,0,1.51388888888889,1
3,45,0.8,0.2,0.575,0,1.51388888888889,1
3,39, , ,0.5,0,1.51388888888889,1
3,44, , ,0.35,1,1.51388888888889,1
3,31,0,0,0.4,0,1.51944444444444,1
3,41,0.8,0.4,0.5,0,1.51944444444444,1
1,45,0.6,0,0.375,0,1.51944444444444,1
3,57,1,0,0.525,1,1.52083333333333,1
3,34, , ,0.45,0,1.52083333333333,1
2,34,0.2,0,0.7,0,1.52777777777778,1
3,40, , ,0.4,0,1.52777777777778,1
3,48,0.8,0.4,0.675,0,1.52777777777778,1
1,32,0.4,0.2,0.575,0,1.52777777777778,1
3,43, , ,0.375,1,1.52777777777778,1
3,37,0,0,0.525,0,1.52777777777778,1
2,34, , ,0.625,0,1.52777777777778,1
3,34,0.8,0.4,0.55,0,1.52777777777778,1
2,56,0.6,0.6,0.575,0,1.52777777777778,1
3,35, , ,0.7,1,1.52777777777778,1
2,51,1,1,0.675,0,1.52777777777778,1
3,54,1,1,0.55,0,1.53472222222222,1
2,48, , ,0.4,0,1.53472222222222,1
3,44, , ,0.375,0,1.54166666666667,1
2,45,0.2,0.2,0.475,0,1.54166666666667,1
3,47,0.2,0.2,0.425,1,1.54166666666667,1
3,43,1,0.6,0.325,1,1.54166666666667,1
3,47,1,1,0.5,1,1.54166666666667,1
2,29,1,0.2,0.45,0,1.54166666666667,1
3,33,1,0.4,0.55,0,1.54166666666667,1
3,37, , ,0.45,0,1.54583333333333,1
3,32,0.4,0.2,0.65,0,1.54583333333333,1
3,44, , ,0.35,0,1.54722222222222,1
2,52,0.8,0.6,0.475,0,1.54722222222222,1
3,45,0.6,0.6,0.55,0,1.54861111111111,1
3,40,0,0,0.35,0,1.55555555555556,1
2,30, , ,0.475,0,1.55555555555556,1
2,51, , ,0.575,0,1.55555555555556,1
3,43,0.8,0.6,0.5,0,1.55555555555556,1
3,40,1,1,0.525,1,1.55555555555556,1
2,38,1,0.2,0.5,1,1.55555555555556,1
3,50,1,0.4,0.575,0,1.55555555555556,1
1,30, , ,0.525,1,1.55555555555556,1
3,45,1,1,0.6,0,1.55555555555556,1
3,45,1,1,0.45,0,1.55555555555556,1
1,28,1,1,0.5,0,1.55555555555556,1
3,32, , ,0.625,1,1.55555555555556,1
3,52,1, ,0.55,1,1.55555555555556,1
1,58,1,1,0.45,1,1.55555555555556,1
3,30,0.8,0,0.375,0,1.5625,1
2,42,1,1,0.575,1,1.5625,1
2,56,0.6,0,0.55,1,1.5625,1
3,40, , ,0.625,0,1.56666666666667,1
2,25, , ,0.475,0,1.56805555555556,1
3,37, , ,0.35,1,1.56944444444444,1
3,28, , ,0.475,1,1.56944444444444,1
3,41,0.6,0.6,0.55,1,1.56944444444444,1
2,31,1,0,0.625,0,1.56944444444444,1
3,40,1,1,0.45,0,1.56944444444444,1
3,30,0.8,0,0.575,0,1.56944444444444,1
1,33, , ,0.6,0,1.56944444444444,1
1,33, , ,0.575,0,1.57638888888889,1
2,46,0.4,0.4,0.5,1,1.58333333333333,1
3,42, , ,0.5,0,1.58333333333333,1
3,36, , ,0.45,0,1.58333333333333,1
2,54,0.8,0.2,0.475,0,1.58333333333333,1
1,34, , ,0.575,0,1.58333333333333,1
3,25, , ,0.475,0,1.58333333333333,1
3,41,1,0.8,0.475,0,1.58333333333333,1
2,42, , ,0.475,0,1.58333333333333,1
1,28, , ,0.725,0,1.58333333333333,1
3,40,1,1,0.65,0,1.58333333333333,1
2,65, , ,0.6,1,1.58333333333333,1
3,33, , ,0.725,1,1.58333333333333,1
2,47,1,1,0.5,1,1.58333333333333,1
3,28, , ,0.55,1,1.58333333333333,1
2,36, , ,0.625,0,1.59027777777778,1
3,56,0.8,0,0.65,0,1.59027777777778,1
2,41,1,0.4,0.45,0,1.59027777777778,1
3,34,0.6,0,0.525,1,1.59027777777778,1
2,43,1,1,0.5,1,1.59027777777778,1
3,42,0.8,0.8,0.425,0,1.59027777777778,1
2,57, , ,0.575,0,1.59583333333333,1
3,48, , ,0.675,0,1.59722222222222,1
1,38, , ,0.5,0,1.59722222222222,1
3,33,0.6,0.4,0.4,0,1.59722222222222,1
1,33, , ,0.625,0,1.59722222222222,1
2,61,1,1,0.575,1,1.59722222222222,1
1,62,1,1,0.6,1,1.60277777777778,1
1,34,0.8,0.2,0.475,1,1.60416666666667,1
1,51,0,0,0.45,0,1.61111111111111,1
3,34,0.4,0,0.625,0,1.61111111111111,1
3,39, , ,0.45,0,1.61111111111111,1
3,43,0.6,0.4,0.375,1,1.61111111111111,1
3,49,1,0,0.4,0,1.61111111111111,1
1,47, , ,0.45,1,1.61111111111111,1
3,41,1,0.6,0.625,1,1.61111111111111,1
2,44,0.2,0,0.6,0,1.61111111111111,1
2,30, , ,0.575,1,1.61111111111111,1
3,36,1,1,0.5,1,1.61111111111111,1
3,55,1,1,0.75,1,1.61111111111111,1
2,54, , ,0.625,1,1.61666666666667,1
3,32, , ,0.525,1,1.61666666666667,1
3,35,1,0.6,0.65,0,1.61805555555556,1
1,55, , ,0.5,0,1.62361111111111,1
3,56,1,1,0.5,0,1.625,1
3,38,0.8,0.6,0.6,0,1.625,1
3,50,1,0.6,0.475,0,1.625,1
1,34,0.6,0,0.4,0,1.625,1
3,46, , ,0.425,1,1.625,1
1,28, , ,0.55,0,1.625,1
3,44,0.8,0,0.65,0,1.625,1
3,32,0.8,0.4,0.6,0,1.625,1
2,36, , ,0.475,0,1.625,1
3,33,1,1,0.525,1,1.625,1
1,44,1, ,0.425,1,1.625,1
3,49,0.8,0.4,0.4,0,1.63194444444444,1
3,28,0.6,0,0.475,0,1.6375,1
3,44,1,0,0.475,0,1.63888888888889,1
3,39, , ,0.35,0,1.63888888888889,1
3,37, , ,0.55,1,1.63888888888889,1
2,43,0.4,0,0.5,0,1.63888888888889,1
3,38,1,0.6,0.475,0,1.63888888888889,1
3,57, , ,0.525,0,1.63888888888889,1
2,37, , ,0.45,0,1.63888888888889,1
3,33,0.2,0,0.45,0,1.63888888888889,1
3,40, , ,0.675,1,1.63888888888889,1
3,47,0.8,0.8,0.6,0,1.64444444444444,1
2,43,1,1,0.5,0,1.64583333333333,1
2,35,1,0,0.625,1,1.64583333333333,1
3,48,0.8,0.4,0.4,0,1.64583333333333,1
3,41,0.8,0.8,0.6,1,1.64583333333333,1
3,31,1,0.8,0.5,0,1.65277777777778,1
1,42, , ,0.525,0,1.65277777777778,1
3,48, , ,0.775,1,1.65277777777778,1
3,33,1,0.8,0.375,1,1.65277777777778,1
2,37, , ,0.675,0,1.65277777777778,1
2,45,0.8,0.4,0.55,0,1.65277777777778,1
1,30,0.6,0.2,0.525,0,1.65972222222222,1
3,52,0.8,0.6,0.5,0,1.65972222222222,1
1,29,1,0.2,0.575,1,1.66666666666667,1
3,43,0.8,0.8,0.65,1,1.66666666666667,1
2,35, , ,0.525,0,1.66666666666667,1
3,40,1,0.2,0.45,1,1.66666666666667,1
2,25, , ,0.325,0,1.66666666666667,1
1,34, , ,0.425,0,1.66666666666667,1
2,54,1,0,0.425,1,1.66666666666667,1
2,41,1,0.8,0.65,1,1.66666666666667,1
3,52, , ,0.5,1,1.67222222222222,1
3,32, , ,0.6,1,1.67361111111111,1
1,34, , ,0.425,0,1.67361111111111,1
3,33,0.2,0.2,0.5,0,1.67361111111111,1
1,33, , ,0.425,0,1.68055555555556,1
2,34,0.8,0.4,0.475,0,1.68055555555556,1
3,32,1,1,0.45,0,1.68055555555556,1
3,32,0.8,0.4,0.65,0,1.68055555555556,1
2,34,1,1,0.5,0,1.68055555555556,1
2,40,0.6,0.4,0.725,1,1.68055555555556,1
2,49, , ,0.525,0,1.69444444444444,1
3,33, , ,0.55,0,1.69444444444444,1
3,46,0.6,0.4,0.5,0,1.69444444444444,1
3,36, , ,0.575,0,1.69444444444444,1
1,33, , ,0.375,0,1.69444444444444,1
1,48, , ,0.675,0,1.69444444444444,1
2,36,0,0,0.5,1,1.69444444444444,1
3,42,1,1,0.525,0,1.69444444444444,1
2,46,0.6,0,0.65,0,1.7,1
3,39,1,0,0.525,0,1.7,1
3,44, , ,0.475,0,1.70138888888889,1
1,40, , ,0.475,0,1.70138888888889,1
3,42,1,0.8,0.6,0,1.70833333333333,1
2,37,1,1,0.65,0,1.70833333333333,1
3,30,0.8,0.6,0.55,0,1.70833333333333,1
3,28,1,0.8,0.575,0,1.70833333333333,1
3,55,1,0.2,0.6,0,1.70833333333333,1
1,36,1,0,0.6,0,1.70833333333333,1
2,44,1,0.8,0.625,0,1.70833333333333,1
2,45, , ,0.575,0,1.71388888888889,1
3,43, , ,0.425,0,1.71527777777778,1
1,34,0.6,0.6,0.575,0,1.71527777777778,1
2,51, , ,0.55,0,1.72222222222222,1
2,40, , ,0.45,0,1.72222222222222,1
3,30, , ,0.65,1,1.72222222222222,1
3,41,0.4,0.4,0.675,0,1.72222222222222,1
1,43, , ,0.675,1,1.72222222222222,1
1,46, , ,0.725,1,1.72222222222222,1
3,39, , ,0.45,0,1.72222222222222,1
3,31, , ,0.675,0,1.72222222222222,1
3,42,1,1,0.6,0,1.72222222222222,1
2,29,0.6,0,0.45,0,1.72222222222222,1
1,60,1,1,0.45,0,1.72222222222222,1
2,36,0.8,0.6,0.475,0,1.72222222222222,1
1,31,1,1,0.65,1,1.72222222222222,1
3,43,0.4,0.2,0.575,1,1.72777777777778,1
3,36, , ,0.6,0,1.72777777777778,1
3,42, , ,0.5,0,1.72916666666667,1
3,36, , ,0.55,1,1.73611111111111,1
1,52,0.8,0.8,0.575,1,1.74166666666667,1
1,48,1,0.4,0.5,1,1.74305555555556,1
3,39, , ,0.6,0,1.74861111111111,1
3,47, , ,0.325,1,1.75,1
2,28, , ,0.475,0,1.75,1
3,38, , ,0.475,0,1.75,1
1,59,1,0.8,0.425,0,1.75,1
1,35, , ,0.45,0,1.75,1
3,38, , ,0.6,1,1.75,1
1,36,1,0,0.65,0,1.75,1
3,44,0.8,0.4,0.575,1,1.75,1
2,34,0.6,0.4,0.575,0,1.75694444444444,1
2,55,0.8,0.8,0.65,1,1.75694444444444,1
2,44,1,1,0.4,0,1.76388888888889,1
1,35, , ,0.6,0,1.76388888888889,1
2,42, , ,0.625,1,1.76388888888889,1
2,45,0.6,0.8,0.625,0,1.76388888888889,1
3,40, , ,0.45,1,1.77083333333333,1
2,49,1,1,0.525,0,1.77083333333333,1
1,37,0.8,0.2,0.425,0,1.77777777777778,1
1,40, , ,0.5,1,1.77777777777778,1
2,43,1,0.6,0.575,0,1.77777777777778,1
2,39, , ,0.625,1,1.77777777777778,1
3,42,1,1,0.55,1,1.77777777777778,1
3,42,1,1,0.625,1,1.77777777777778,1
3,35, , ,0.675,1,1.78472222222222,1
2,34,1,0.2,0.6,0,1.78472222222222,1
3,58, , ,0.525,0,1.78472222222222,1
3,33,1,1,0.45,1,1.78472222222222,1
3,43,1,1,0.55,0,1.79027777777778,1
3,29,0.8,0.6,0.575,0,1.79166666666667,1
3,40,1,1,0.5,0,1.79166666666667,1
3,44, , ,0.55,0,1.79861111111111,1
3,44,1,1,0.4,1,1.79861111111111,1
1,43, , ,0.525,1,1.80555555555556,1
2,37,1,1,0.675,0,1.83333333333333,1
3,50,1,0,0.675,1,1.84722222222222,1
1,54,1,0.4,0.475,1,1.84722222222222,1
3,41,1,0,0.6,1,1.85277777777778,1
3,53,1,0.8,0.6,0,1.85416666666667,1
2,29,0.8,0.2,0.625,0,1.86111111111111,1
3,34,1,1,0.625,0,1.86111111111111,1
1,33, , ,0.6,1,1.86111111111111,1
3,33,0.6,0.6,0.625,1,1.86111111111111,1
3,32,0.6,0.6,0.5,0,1.86805555555556,1
3,32,0.6,0.6,0.5,0,1.86805555555556,1
3,39, , ,0.575,1,1.86805555555556,1
3,51, ,1,0.725,0,1.86805555555556,1
2,38, , ,0.525,1,1.88888888888889,1
3,49,1,1,0.55,1,1.88888888888889,1
3,35,1,1,0.675,1,1.90277777777778,1
3,34,1,1,0.7,1,1.90277777777778,1
2,36,1,1,0.625,1,1.91666666666667,1
3,50,1,0.2,0.575,1,1.91666666666667,1
2,35,1,1,0.65,1,1.91666666666667,1
1,33,1,1,0.6,1,1.91666666666667,1
3,27,1,0,0.6,0,1.94444444444444,1
